# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ANC_01684	GENE_ANC_01684	TRANSCRIPT_ANC_01684	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01685	GENE_ANC_01685	TRANSCRIPT_ANC_01685	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01686	GENE_ANC_01686	TRANSCRIPT_ANC_01686	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01687	GENE_ANC_01687	TRANSCRIPT_ANC_01687	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01688	GENE_ANC_01688	TRANSCRIPT_ANC_01688	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01714	GENE_ANC_01714	TRANSCRIPT_ANC_01714	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01715	GENE_ANC_01715	TRANSCRIPT_ANC_01715	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_01716	GENE_ANC_01716	TRANSCRIPT_ANC_01716	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_01717	GENE_ANC_01717	TRANSCRIPT_ANC_01717	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_01718	GENE_ANC_01718	TRANSCRIPT_ANC_01718	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_01719	GENE_ANC_01719	TRANSCRIPT_ANC_01719	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_01720	GENE_ANC_01720	TRANSCRIPT_ANC_01720	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_01721	GENE_ANC_01721	TRANSCRIPT_ANC_01721	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_01722	GENE_ANC_01722	TRANSCRIPT_ANC_01722	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_01723	GENE_ANC_01723	TRANSCRIPT_ANC_01723	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_01724	GENE_ANC_01724	TRANSCRIPT_ANC_01724	protein_coding	0	0	0	15	0	0	0	13	0	0	0	0	0	0	0	0	2
ANC_01725	GENE_ANC_01725	TRANSCRIPT_ANC_01725	protein_coding	0	0	0	15	0	0	0	14	0	0	0	0	0	0	0	0	1
ANC_01726	GENE_ANC_01726	TRANSCRIPT_ANC_01726	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	14
ANC_01727	GENE_ANC_01727	TRANSCRIPT_ANC_01727	protein_coding	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0
ANC_01728	GENE_ANC_01728	TRANSCRIPT_ANC_01728	protein_coding	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0
ANC_01729	GENE_ANC_01729	TRANSCRIPT_ANC_01729	protein_coding	0	0	1	17	0	0	0	13	0	1	0	0	0	0	0	0	4
ANC_01730	GENE_ANC_01730	TRANSCRIPT_ANC_01730	protein_coding	0	0	0	18	0	0	0	14	0	0	0	0	0	0	0	0	4
ANC_01731	GENE_ANC_01731	TRANSCRIPT_ANC_01731	protein_coding	0	1	2	15	0	0	0	14	0	2	0	0	0	0	0	1	1
ANC_01732	GENE_ANC_01732	TRANSCRIPT_ANC_01732	protein_coding	1	0	2	2	0	0	0	2	1	2	0	0	0	0	0	0	0
ANC_01733	GENE_ANC_01733	TRANSCRIPT_ANC_01733	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ANC_01734	GENE_ANC_01734	TRANSCRIPT_ANC_01734	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ANC_01737	GENE_ANC_01737	TRANSCRIPT_ANC_01737	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_01738	GENE_ANC_01738	TRANSCRIPT_ANC_01738	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_01739	GENE_ANC_01739	TRANSCRIPT_ANC_01739	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_01740	GENE_ANC_01740	TRANSCRIPT_ANC_01740	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_01741	GENE_ANC_01741	TRANSCRIPT_ANC_01741	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_01742	GENE_ANC_01742	TRANSCRIPT_ANC_01742	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ANC_01743	GENE_ANC_01743	TRANSCRIPT_ANC_01743	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ANC_01744	GENE_ANC_01744	TRANSCRIPT_ANC_01744	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01745	GENE_ANC_01745	TRANSCRIPT_ANC_01745	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_01746	GENE_ANC_01746	TRANSCRIPT_ANC_01746	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01747	GENE_ANC_01747	TRANSCRIPT_ANC_01747	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01748	GENE_ANC_01748	TRANSCRIPT_ANC_01748	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01749	GENE_ANC_01749	TRANSCRIPT_ANC_01749	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01751	GENE_ANC_01751	TRANSCRIPT_ANC_01751	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01752	GENE_ANC_01752	TRANSCRIPT_ANC_01752	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01753	GENE_ANC_01753	TRANSCRIPT_ANC_01753	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01754	GENE_ANC_01754	TRANSCRIPT_ANC_01754	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01755	GENE_ANC_01755	TRANSCRIPT_ANC_01755	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01756	GENE_ANC_01756	TRANSCRIPT_ANC_01756	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_01757	GENE_ANC_01757	TRANSCRIPT_ANC_01757	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01758	GENE_ANC_01758	TRANSCRIPT_ANC_01758	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01759	GENE_ANC_01759	TRANSCRIPT_ANC_01759	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01769	GENE_ANC_01769	TRANSCRIPT_ANC_01769	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01770	GENE_ANC_01770	TRANSCRIPT_ANC_01770	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01771	GENE_ANC_01771	TRANSCRIPT_ANC_01771	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01772	GENE_ANC_01772	TRANSCRIPT_ANC_01772	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01773	GENE_ANC_01773	TRANSCRIPT_ANC_01773	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_01774	GENE_ANC_01774	TRANSCRIPT_ANC_01774	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_01775	GENE_ANC_01775	TRANSCRIPT_ANC_01775	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_01776	GENE_ANC_01776	TRANSCRIPT_ANC_01776	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
ANC_01777	GENE_ANC_01777	TRANSCRIPT_ANC_01777	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_01778	GENE_ANC_01778	TRANSCRIPT_ANC_01778	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_01779	GENE_ANC_01779	TRANSCRIPT_ANC_01779	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
ANC_01780	GENE_ANC_01780	TRANSCRIPT_ANC_01780	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_01781	GENE_ANC_01781	TRANSCRIPT_ANC_01781	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_01782	GENE_ANC_01782	TRANSCRIPT_ANC_01782	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01783	GENE_ANC_01783	TRANSCRIPT_ANC_01783	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01784	GENE_ANC_01784	TRANSCRIPT_ANC_01784	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01797	GENE_ANC_01797	TRANSCRIPT_ANC_01797	protein_coding	0	0	0	16385	0	0	0	16385	0	0	0	0	0	0	0	0	0
ANC_01798	GENE_ANC_01798	TRANSCRIPT_ANC_01798	protein_coding	0	0	0	16385	0	0	0	16385	0	0	0	0	0	0	0	0	0
ANC_01799	GENE_ANC_01799	TRANSCRIPT_ANC_01799	protein_coding	0	0	0	16385	0	0	0	16385	0	0	0	0	0	0	0	0	0
ANC_01800	GENE_ANC_01800	TRANSCRIPT_ANC_01800	protein_coding	0	0	0	16385	0	0	0	0	0	0	0	0	0	0	0	0	16385
ANC_01801	GENE_ANC_01801	TRANSCRIPT_ANC_01801	protein_coding	0	0	0	16385	0	0	0	0	0	0	0	0	0	0	0	0	16385
ANC_01802	GENE_ANC_01802	TRANSCRIPT_ANC_01802	protein_coding	0	0	0	16385	0	0	0	0	0	0	0	0	0	0	0	0	16385
ANC_01803	GENE_ANC_01803	TRANSCRIPT_ANC_01803	protein_coding	16384	1	0	0	0	0	0	0	16384	0	0	0	0	0	0	1	0
ANC_01804	GENE_ANC_01804	TRANSCRIPT_ANC_01804	protein_coding	0	0	0	16385	0	0	0	16385	0	0	0	0	0	0	0	0	0
ANC_01805	GENE_ANC_01805	TRANSCRIPT_ANC_01805	protein_coding	0	0	0	16385	0	0	0	16385	0	0	0	0	0	0	0	0	0
ANC_01806	GENE_ANC_01806	TRANSCRIPT_ANC_01806	protein_coding	0	0	0	16385	0	0	0	16385	0	0	0	0	0	0	0	0	0
ANC_01807	GENE_ANC_01807	TRANSCRIPT_ANC_01807	protein_coding	0	0	0	16385	0	0	0	0	0	0	0	0	0	0	0	0	16385
ANC_01808	GENE_ANC_01808	TRANSCRIPT_ANC_01808	protein_coding	0	0	0	16385	0	0	0	0	0	0	0	0	0	0	0	0	16385
ANC_01866	GENE_ANC_01866	TRANSCRIPT_ANC_01866	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01867	GENE_ANC_01867	TRANSCRIPT_ANC_01867	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01868	GENE_ANC_01868	TRANSCRIPT_ANC_01868	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01869	GENE_ANC_01869	TRANSCRIPT_ANC_01869	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01870	GENE_ANC_01870	TRANSCRIPT_ANC_01870	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01887	GENE_ANC_01887	TRANSCRIPT_ANC_01887	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_01888	GENE_ANC_01888	TRANSCRIPT_ANC_01888	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_01889	GENE_ANC_01889	TRANSCRIPT_ANC_01889	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_01890	GENE_ANC_01890	TRANSCRIPT_ANC_01890	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_01891	GENE_ANC_01891	TRANSCRIPT_ANC_01891	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_01892	GENE_ANC_01892	TRANSCRIPT_ANC_01892	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_01893	GENE_ANC_01893	TRANSCRIPT_ANC_01893	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_01894	GENE_ANC_01894	TRANSCRIPT_ANC_01894	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_01919	GENE_ANC_01919	TRANSCRIPT_ANC_01919	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01920	GENE_ANC_01920	TRANSCRIPT_ANC_01920	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01921	GENE_ANC_01921	TRANSCRIPT_ANC_01921	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01922	GENE_ANC_01922	TRANSCRIPT_ANC_01922	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01923	GENE_ANC_01923	TRANSCRIPT_ANC_01923	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01924	GENE_ANC_01924	TRANSCRIPT_ANC_01924	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_01925	GENE_ANC_01925	TRANSCRIPT_ANC_01925	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01926	GENE_ANC_01926	TRANSCRIPT_ANC_01926	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_01927	GENE_ANC_01927	TRANSCRIPT_ANC_01927	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_01928	GENE_ANC_01928	TRANSCRIPT_ANC_01928	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_01929	GENE_ANC_01929	TRANSCRIPT_ANC_01929	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01930	GENE_ANC_01930	TRANSCRIPT_ANC_01930	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01931	GENE_ANC_01931	TRANSCRIPT_ANC_01931	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_01932	GENE_ANC_01932	TRANSCRIPT_ANC_01932	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01933	GENE_ANC_01933	TRANSCRIPT_ANC_01933	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01934	GENE_ANC_01934	TRANSCRIPT_ANC_01934	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01935	GENE_ANC_01935	TRANSCRIPT_ANC_01935	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01936	GENE_ANC_01936	TRANSCRIPT_ANC_01936	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01944	GENE_ANC_01944	TRANSCRIPT_ANC_01944	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01945	GENE_ANC_01945	TRANSCRIPT_ANC_01945	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01946	GENE_ANC_01946	TRANSCRIPT_ANC_01946	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01947	GENE_ANC_01947	TRANSCRIPT_ANC_01947	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01948	GENE_ANC_01948	TRANSCRIPT_ANC_01948	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1
ANC_01949	GENE_ANC_01949	TRANSCRIPT_ANC_01949	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_01950	GENE_ANC_01950	TRANSCRIPT_ANC_01950	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_01951	GENE_ANC_01951	TRANSCRIPT_ANC_01951	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_01952	GENE_ANC_01952	TRANSCRIPT_ANC_01952	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_01953	GENE_ANC_01953	TRANSCRIPT_ANC_01953	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01954	GENE_ANC_01954	TRANSCRIPT_ANC_01954	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01955	GENE_ANC_01955	TRANSCRIPT_ANC_01955	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_01956	GENE_ANC_01956	TRANSCRIPT_ANC_01956	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_01986	GENE_ANC_01986	TRANSCRIPT_ANC_01986	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
ANC_01987	GENE_ANC_01987	TRANSCRIPT_ANC_01987	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0
ANC_01988	GENE_ANC_01988	TRANSCRIPT_ANC_01988	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0
ANC_01989	GENE_ANC_01989	TRANSCRIPT_ANC_01989	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0
ANC_01990	GENE_ANC_01990	TRANSCRIPT_ANC_01990	protein_coding	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	6	1
ANC_01991	GENE_ANC_01991	TRANSCRIPT_ANC_01991	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
ANC_01992	GENE_ANC_01992	TRANSCRIPT_ANC_01992	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
ANC_01993	GENE_ANC_01993	TRANSCRIPT_ANC_01993	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
ANC_01994	GENE_ANC_01994	TRANSCRIPT_ANC_01994	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02000	GENE_ANC_02000	TRANSCRIPT_ANC_02000	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02001	GENE_ANC_02001	TRANSCRIPT_ANC_02001	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02002	GENE_ANC_02002	TRANSCRIPT_ANC_02002	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02003	GENE_ANC_02003	TRANSCRIPT_ANC_02003	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02004	GENE_ANC_02004	TRANSCRIPT_ANC_02004	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02005	GENE_ANC_02005	TRANSCRIPT_ANC_02005	protein_coding	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ANC_02006	GENE_ANC_02006	TRANSCRIPT_ANC_02006	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02007	GENE_ANC_02007	TRANSCRIPT_ANC_02007	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02008	GENE_ANC_02008	TRANSCRIPT_ANC_02008	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02009	GENE_ANC_02009	TRANSCRIPT_ANC_02009	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02010	GENE_ANC_02010	TRANSCRIPT_ANC_02010	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02015	GENE_ANC_02015	TRANSCRIPT_ANC_02015	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02016	GENE_ANC_02016	TRANSCRIPT_ANC_02016	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02017	GENE_ANC_02017	TRANSCRIPT_ANC_02017	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02018	GENE_ANC_02018	TRANSCRIPT_ANC_02018	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02019	GENE_ANC_02019	TRANSCRIPT_ANC_02019	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_02020	GENE_ANC_02020	TRANSCRIPT_ANC_02020	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02021	GENE_ANC_02021	TRANSCRIPT_ANC_02021	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02022	GENE_ANC_02022	TRANSCRIPT_ANC_02022	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02023	GENE_ANC_02023	TRANSCRIPT_ANC_02023	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02024	GENE_ANC_02024	TRANSCRIPT_ANC_02024	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02028	GENE_ANC_02028	TRANSCRIPT_ANC_02028	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02029	GENE_ANC_02029	TRANSCRIPT_ANC_02029	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02030	GENE_ANC_02030	TRANSCRIPT_ANC_02030	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02031	GENE_ANC_02031	TRANSCRIPT_ANC_02031	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02032	GENE_ANC_02032	TRANSCRIPT_ANC_02032	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02033	GENE_ANC_02033	TRANSCRIPT_ANC_02033	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02034	GENE_ANC_02034	TRANSCRIPT_ANC_02034	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02035	GENE_ANC_02035	TRANSCRIPT_ANC_02035	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02036	GENE_ANC_02036	TRANSCRIPT_ANC_02036	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02037	GENE_ANC_02037	TRANSCRIPT_ANC_02037	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02038	GENE_ANC_02038	TRANSCRIPT_ANC_02038	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02039	GENE_ANC_02039	TRANSCRIPT_ANC_02039	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02040	GENE_ANC_02040	TRANSCRIPT_ANC_02040	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02041	GENE_ANC_02041	TRANSCRIPT_ANC_02041	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02056	GENE_ANC_02056	TRANSCRIPT_ANC_02056	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0
ANC_02057	GENE_ANC_02057	TRANSCRIPT_ANC_02057	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0
ANC_02058	GENE_ANC_02058	TRANSCRIPT_ANC_02058	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0
ANC_02059	GENE_ANC_02059	TRANSCRIPT_ANC_02059	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ANC_02060	null.16	ANC_02060	rRNA	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	3
ANC_02061	GENE_ANC_02061	TRANSCRIPT_ANC_02061	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02062	GENE_ANC_02062	TRANSCRIPT_ANC_02062	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02063	GENE_ANC_02063	TRANSCRIPT_ANC_02063	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02064	GENE_ANC_02064	TRANSCRIPT_ANC_02064	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02065	GENE_ANC_02065	TRANSCRIPT_ANC_02065	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02066	GENE_ANC_02066	TRANSCRIPT_ANC_02066	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02067	GENE_ANC_02067	TRANSCRIPT_ANC_02067	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02068	GENE_ANC_02068	TRANSCRIPT_ANC_02068	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02069	GENE_ANC_02069	TRANSCRIPT_ANC_02069	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02070	GENE_ANC_02070	TRANSCRIPT_ANC_02070	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ANC_02071	GENE_ANC_02071	TRANSCRIPT_ANC_02071	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02072	GENE_ANC_02072	TRANSCRIPT_ANC_02072	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02073	null.17	ANC_02073	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02074	GENE_ANC_02074	TRANSCRIPT_ANC_02074	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
